Security Code,Company_Name,Security Id,Security Name,Status,,,
513554,Mahamaya Steel Industries Limited,MAHASTEEL,MAHAMAYA STEEL INDUSTRIES LTD.,Active,,,
513566,Nova Iron & Steel Ltd.,NOVIS,NOVA IRON & STEEL LTD.,Active,,,
513575,Sterling Powergensys Limited,STERPOW,Sterling Powergensys Limited,Active,,,
513579,Foundry Fuel Products Ltd.,FFPL,FOUNDRY FUEL PRODUCTS LTD.,Active,,,
513599,Hindustan Copper Ltd.,HINDCOPPER,HINDUSTAN COPPER LTD.,Active,,,
513629,Tulsyan NEC Ltd,TULSYAN,TULSYAN NEC LTD.-$,Active,,,
513642,Axel Polymers Ltd.,AXELPOLY,AXEL POLYMERS LTD.,Active,,,
513683,NLC India Limited,NLCINDIA,NLC India Ltd,Active,,,
513687,Spectra Industries Ltd.,SPECTRA,SPECTRA INDUSTRIES LTD.,Active,,,
513693,KIC Metaliks Ltd.,KAJARIR,KIC METALIKS LTD.,Active,,,
513699,Solid Stone Company Ltd.,SOLIDSTON,SOLID STONE COMPANY LTD.,Active,,,
513709,Shilp Gravures Ltd.,SHILGRAVQ,SHILP GRAVURES LTD.-$,Active,,,
513713,White Organic Agro Limited,WHITEORG,White Organic Agro Ltd,Active,,,
513721,MFS Intercorp Limited,MFSINTRCRP,MFS INTERCORP LTD.,Active,,,
513729,Aro Granite Industries Ltd.,AROGRANITE,ARO GRANITE INDUSTRIES LTD.-$,Active,,,
514010,RUDRA ECOVATION LIMITED,RUDRAECO,Rudra Ecovation Ltd,Active,,,
514028,Rajkamal Synthetics Ltd.,RAJKSYN,RAJKAMAL SYNTHETICS LTD.,Active,,,
514030,Deepak Spinners Ltd.,DEEPAKSP,DEEPAK SPINNERS LTD.-$,Active,,,
514036,Loyal Textiles Mills Ltd,LOYALTEX,LOYAL TEXTILE MILLS LTD.-$,Active,,,
514043,Himatsingka Seide Ltd.,HIMATSEIDE,HIMATSINGKA SEIDE LTD.,Active,,,
514045,BSL Ltd.,BSL,BSL LTD.,Active,,,
514060,MARKOBENZ VENTURES LIMITED,MARKOBENZ,Markobenz Ventures Ltd,Active,,,
514087,P.B.M. Polytex Ltd.,PBMPOLY,PBM POLYTEX LTD.-$,Active,,,
514113,Adinath Textiles Ltd.,ADINATH,ADINATH TEXTILES LTD.,Active,,,
514128,Konark Synthetics  Ltd,KONARKSY,KONARK SYNTHETIC LTD.,Active,,,
514138,Suryalata Spinning Mills Ltd.,SURYALA,SURYALATA SPINNING MILLS LTD.-$,Active,,,
514140,Suryavanshi Spinning Mills Ltd.,SURYVANSP,SURYAVANSHI SPINNING MILLS LTD.-$,Active,,,
514142,T T Ltd,TTL,T T LTD.-$,Active,,,
514162,WELSPUN LIVING LIMITED,WELSPUNLIV,Welspun Living Ltd,Active,,,
514165,Indian Acrylics Ltd,INDIANACRY,INDIAN ACRYLICS LTD.,Active,,,
514167,Ganesha Ecosphere Limited,GANECOS,GANESHA ECOSPHERE LTD.,Active,,,
514171,Ceeta Industries Ltd.,CEETAIN,CEETA INDUSTRIES LTD.,Active,,,
514175,Vardhman Polytex Ltd.,VARDMNPOLY,VARDHMAN POLYTEX LTD.,Active,,,
514177,Rishabh Special Yarns Ltd,RISHYRN,RISHAB SPECIAL YARNS LTD.,Active,,,
514183,Black Rose Industries Ltd,BLACKROSE,BLACK ROSE INDUSTRIES LTD.,Active,,,
514197,S & T Corporation Limited,STCORP,S&T CORPORATION LTD.,Active,,,
514211,Sumeet Industries Ltd,SUMEETINDS,SUMEET INDUSTRIES LTD.-$,Active,,,
514223,Ramgopal Polytex Ltd,RAMGOPOLY,RAMGOPAL POLYTEX LTD.,Active,,,
514234,Sangam (India) Ltd,SANGAMIND,SANGAM (INDIA) LTD.,Active,,,
514236,TTL ENTERPRISES LIMITED,TTLEL,TTL Enterprises Ltd,Active,,,
514238,MKVENTURES CAPITAL LIMITED,MKVENTURES,Mkventures Capital Ltd,Active,,,
514240,Kush Industries Limited,KUSHIND,Kush Industries Ltd,Active,,,
514248,Sree chem Resins Ltd,SRECR,SREECHEM RESINS LTD.,Active,,,
514260,Surbhi Industries Limited,SURBHIN,SURBHI INDUSTRIES LTD.,Active,,,
514264,Seasons Textiles Ltd,SEASONST,SEASONS TEXTILES LTD.-$,Active,,,
514266,Zenith Fibres Limited,ZENIFIB,ZENITH FIBRES LTD.-$,Active,,,
514272,Bhilwara Spinners Ltd,BHILSPIN,BHILWARA SPINNERS LTD.,Active,,,
514274,Aarvee Denims & Exports Ltd.,AARVEEDEN,AARVEE DENIMS & EXPORTS LTD.,Active,,,
514280,Sanrhea Technical Textiles Ltd.,SANTETX,SANRHEA TECHNICAL TEXTILES LTD.,Active,,,
514286,Ashima Ltd,ASHIMASYN,ASHIMA LTD.,Active,,,
514300,Pioneer Embroideries Ltd.,PIONEEREMB,PIONEER EMBROIDERIES LTD.-$,Active,,,
514302,Vippy Spinpro Ltd.,VIPPYSP,VIPPY SPINPRO LTD.,Active,,,
514312,Jaihind Synthetics Ltd.,JAIHINDS,JAIHIND SYNTHETICS LTD.,Active,,,
514316,Raghuvir Synthetics Ltd.,RAGHUSYN,RAGHUVIR SYNTHETICS LTD.,Active,,,
514318,Jattashankar Industries Limited,JATTAINDUS,JATTASHANKAR INDUSTIES LTD.,Active,,,
514322,Kamadgiri Fashion Limited,KAMADGIRI,KAMADGIRI FASHION LTD.-$,Active,,,
514324,Omnitex Industries (India) Ltd.,OMNITEX,OMNITEX INDUSTRIES (INDIA) LTD.,Active,,,
514326,Patspin India Ltd.,PATSPINLTD,PATSPIN INDIA LTD.,Active,,,
514330,ONE GLOBAL SERVICE PROVIDER LIMITED,ONEGLOBAL,One Global Service Provider Ltd,Active,,,
514332,Neo Infracon Ltd.,NEOINFRA,NEO INFRACON LTD.,Active,,,
514348,Winsome Yarns Ltd.,WINSOME,WINSOME YARNS LTD.,Active,,,
514354,Premier Polyfilm Ltd.,PREMIERPOL,PREMIER POLYFILM LTD.,Active,,,
514358,EVERLON FINANCIALS LIMITED,EVERFIN,Everlon Financials Ltd,Active,,,
514360,K&R RAIL ENGINEERING LIMITED,KRRAIL,K&R Rail Engineering Ltd,Active,,,
514378,Yarn Syndicate Ltd.,YARNSYN,YARN SYNDICATE LTD.,Active,,,
514386,Gujarat Cotex Ltd,GUJCOTEX,GUJARAT COTEX LTD.,Active,,,
514400,Garware Synthetics Ltd.,GARWSYN,GARWARE SYNTHETICS LTD.,Active,,,
514402,ECO HOTELS AND RESORTS LIMITED,ECOHOTELS,Eco Hotels And Resorts Ltd,Active,,,
514418,Mangalam Organics Limited,MANORG,Mangalam Organics Limited,Active,,,
514428,Hindustan Adhesives Ltd.,HINDADH,HINDUSTAN ADHESIVES LTD.,Active,,,
514440,Blue Pearl Agriventures Limited,BPAGRI,Blue Pearl Agriventures Ltd,Active,,,
514442,Sri KPR Industries Ltd,SRIKPRIND,SRI KPR INDUSTRIES LTD.,Active,,,
514446,LS Industries Limited,LSIND,LS INDUSTRIES LTD.,Active,,,
514448,Jyoti Resins & Adhesives Ltd,JYOTIRES,JYOTI RESINS & ADHESIVES LTD.,Active,,,
514450,Mahalaxmi Rubtech Ltd.,MHLXMIRU,MAHALAXMI RUBTECH LTD.,Active,,,
514454,Southern Latex Ltd.,SOUTLAT,SOUTHERN LATEX LTD.,Active,,,
514460,Oswal Yarns Ltd.,OSWAYRN,OSWAL YARNS LTD.,Active,,,
514470,Winsome Textile Industries Ltd,WINSOMTX,WINSOME TEXTILE INDUSTRIES LTD.-$,Active,,,
515008,Modern Insulators Ltd.,MODINSU,MODERN INSULATORS LTD.,Active,,,
515018,Regency Ceramics Ltd,REGENCERAM,REGENCY CERAMICS LTD.,Active,,,
515030,Asahi India Glass Ltd.,ASAHIINDIA,ASAHI INDIA GLASS LTD.,Active,,,
515037,Murudeshwar Ceramics Ltd.,MURUDCERA,MURUDESHWAR CERAMICS LTD.,Active,,,
515043,Saint-Gobain Sekurit India Ltd.,SAINTGOBAIN,SAINT-GOBAIN SEKURIT INDIA LTD.,Active,,,
515055,Anant Raj Limited,ANANTRAJ,Anant Raj Limited-$,Active,,,
515059,Madhusudan Industries Ltd.,MADHUDIN,MADHUSUDAN INDUSTRIES LTD.,Active,,,
515085,Restile Ceramics Ltd.,RESTILE,RESTILE CERAMICS LTD.,Active,,,
515093,Madhav Marbles & Granites Ltd.,MADHAV,MADHAV MARBLES & GRANITES LTD.,Active,,,
515127,Ramasigns Industries Limited,RAMASIGNS,Ramasigns Industries Ltd,Active,,,
515147,Haldyn Glass Limited,HALDYNGL,Haldyn Glass Ltd-$,Active,,,
516003,DUROPLY INDUSTRIES LIMITED,DUROPLY,Duroply Industries Ltd,Active,,,
516016,Shreyans Industries Limited.,SHREYANIND,SHREYANS INDUSTRIES LTD.-$,Active,,,
516022,Star Paper Mills Ltd.,STARPAPER,STAR PAPER MILLS LTD.,Active,,,
516030,PAKKA LIMITED,PAKKA,Pakka Ltd-$,Active,,,
516032,TAHMAR ENTERPRISES LIMITED,TAHMARENT,Tahmar Enterprises Ltd,Active,,,
516062,National Plywood Industries Ltd.,NATPLY,NATIONAL PLYWOOD INDUSTRIES LTD.,Active,,,
516064,Arrow Greentech Limited,ARROWGREEN,Arrow Greentech Ltd,Active,,,
516072,Vishnu Chemicals Limited,VISHNU,VISHNU CHEMICALS LTD.,Active,,,
516078,Jumbo Bag ltd.,JUMBO,JUMBO BAG LTD.,Active,,,
516082,N.R.Agarwal Industries Ltd.,NRAIL,N.R.AGARWAL INDUSTRIES LTD.,Active,,,
516092,3P LAND HOLDINGS LTD.,3PLAND,3P Land Holdings Ltd,Active,,,
516096,Sangal Papers Ltd.,SANPA,SANGAL PAPERS LTD.,Active,,,
516098,Ventura Textiles Ltd.,VENTURA,VENTURA TEXTILES LTD.,Active,,,
516106,Shree Karthik Papers Ltd.,SHKARTP,SHREE KARTHIK PAPERS LTD.,Active,,,
516108,South India Paper Mills Ltd.,STHINPA,SOUTH INDIA PAPER MILLS LTD.,Active,,,
516110,FAMILY CARE HOSPITALS LIMITED,FAMILYCARE,Family Care Hospitals Ltd,Active,,,
517015,Vindhya Telelinks Ltd.,VINDHYATEL,VINDHYA TELELINKS LTD.,Active,,,
517035,RIR POWER ELECTRONICS LIMITED,RIR,RIR Power Electronics Ltd,Active,,,
517041,Ador Welding Ltd.,ADORWELD,ADOR WELDING LTD.,Active,,,
517059,Salzer Electronics Ltd.,SALZERELEC,SALZER ELECTRONICS LTD.-$,Active,,,
517063,Jetking Infotrain Ltd.,JETKINGQ,JETKING INFOTRAIN LTD.,Active,,,
517096,Aplab Ltd.,APLAB,APLAB LTD.-$,Active,,,
517119,PCS Technology Ltd.,PCS,PCS TECHNOLOGY LTD.,Active,,,
517146,Usha Martin Ltd.,USHAMART,USHA MARTIN LTD.,Active,,,
517166,SPEL Semiconductor Ltd.,SPELS,SPEL SEMICONDUCTOR LTD.,Active,,,
517168,Subros Ltd.,SUBROS,SUBROS LTD.,Active,,,
517170,Edvenswa Enterprises Limited,EDVENSWA,Edvenswa Enterprises Ltd,Active,,,
517172,Pervasive Commodities Limited,PERVASIVE,Pervasive Commodities Ltd,Active,,,
517174,Honeywell Automation India Ltd.,HONAUT,HONEYWELL AUTOMATION INDIA LTD.,Active,,,
517201,Switching Technologies Gunther Ltd.,SWITCHTE,SWITCHING TECHNOLOGIES GUNTHER LTD.,Active,,,
517206,Lumax Industries Ltd.,LUMAXIND,LUMAX INDUSTRIES LTD.,Active,,,
517214,DIGISPICE TECHNOLOGIES LIMITED,DIGISPICE,Digispice Technologies Ltd-$,Active,,,
517236,Calcom Vision Ltd.,CALCOM,CALCOM VISION LTD.,Active,,,
517238,Dynavision Limited,DYNAVSN,DYNAVISION LTD.,Active,,,
517246,BCC Fuba India Ltd.,BCCFUBA,BCC FUBA INDIA LTD.,Active,,,
517258,Precision Electronics Ltd.,PRECISIO,PRECISION ELECTRONICS LTD.,Active,,,
517271,HBL Power Systems Ltd.,HBLPOWER,HBL POWER SYSTEMS LTD.-$,Active,,,
517273,S & S Power Switchgears Ltd.,S&SPOWER,S&S POWER SWITCHGEAR LTD.,Active,,,
517288,Gujarat Poly Electronics Limited,GUJARATPOLY,Gujarat Poly Electronics Ltd,Active,,,
517300,Gujarat Industries Power Co. Ltd,GIPCL,GUJARAT INDUSTRIES POWER CO.LTD.,Active,,,
517334,Samvardhana Motherson International Limited,MOTHERSON,Samvardhana Motherson International Ltd,Active,,,
517344,Mindteck (India) Ltd,MINDTECK,MINDTECK (INDIA) LTD.,Active,,,
517354,Havells India Limited,HAVELLS,HAVELLS INDIA LTD.,Active,,,
517356,ACI Infocom Ltd.,ACIIN,ACI INFOCOM LTD.,Active,,,
517360,SBEC Systems (Ind) Ltd.,SBECSYS,SBEC SYSTEMS (INDIA) LTD.,Active,,,
517370,Incap Ltd,INCAP,INCAP LTD.,Active,,,
517372,Gujarat Intrux Limited,GUJINTRX,GUJARAT INTRUX LTD.-$,Active,,,
517380,Igarashi Motors India Ltd.,IGARASHI,IGARASHI MOTORS INDIA LTD.,Active,,,
517385,Symphony Limited,SYMPHONY,Symphony Limited,Active,,,
517393,Vintron Informatics Ltd.,VINTRON,VINTRON INFORMATICS LTD.,Active,,,
517397,Pan Electronics India Ltd.,PANELEC,PAN ELECTRONICS INDIA LTD.,Active,,,
517399,VXL Instruments Ltd.,VXLINSTR,VXL INSTRUMENTS LTD.,Active,,,
517411,Shyam Telecom Ltd.,SHYAMTEL,SHYAM TELECOM LTD.,Active,,,
517415,Lee & Nee Softwares (Exports) Ltd.,LEENEE,LEE & NEE SOFTWARES (EXPORTS) LTD.,Active,,,
517417,Patels Airtemp (I) Ltd.,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,Active,,,
517421,Butterfly Gandhimathi Appliances Limited,BUTTERFLY,Butterfly Gandhimathi Appliances Ltd,Active,,,
517423,Integra Switchgear Ltd.,INTEGSW,INTEGRA SWITCHGEAR LTD.,Active,,,
517429,Athena Global Technologies Limited,ATHENAGLO,Athena Global Technologies Ltd-$,Active,,,
517431,Narmada Macplast Drip Irrigation Sy,NARMP,NARMADA MACPLAST DRIP IRRIGATION SYSTEMS LTD.,Active,,,
517437,Dutron  Polymers Ltd.,DUTRON,DUTRON POLYMERS LTD.-$,Active,,,
517447,R S Software India Ltd.,RSSOFTWARE,R.S.SOFTWARE INDIA LTD.,Active,,,
517449,Magna Electro Castings Ltd.,MAGNAELQ,MAGNA ELECTRO CASTINGS LTD.-$,Active,,,
517467,MARSONS LIMITED,MARSONS,MARSONS LIMITED,Active,,,
517477,Elnet Technologies Ltd.,ELNET,ELNET TECHNOLOGIES LTD.-$,Active,,,
517494,ACCEL LIMITED,ACCEL,Accel Ltd,Active,,,
517498,Websol Energy System Limited,WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD.,Active,,,
517500,Roto Pumps Ltd.,ROTO,ROTO PUMPS LTD.,Active,,,
517506,TTK Prestige Ltd.,TTKPRESTIG,TTK PRESTIGE LTD.,Active,,,
517514,D & H India Limited,DHINDIA,D&H India Ltd-$,Active,,,
517522,Rajratan Global Wire Ltd,RAJRATAN,RAJRATAN GLOBAL WIRE LTD.,Active,,,
517530,Surana Telecom And Power Limited,SURANAT&P,Surana Telecom And Power Limited,Active,,,
517536,Onward Technologies Ltd.,ONWARDTEC,ONWARD TECHNOLOGIES LTD.,Active,,,
517544,Centum Electronics Ltd,CENTUM,CENTUM ELECTRONICS LTD.,Active,,,
517546,Alfa Transformers ltd.,ALFATRAN,ALFA TRANSFORMERS LTD.,Active,,,
517554,NHC FOODS LIMITED,NHCFOODS,NHC FOODS LTD.,Active,,,
517556,PVP Ventures Ltd,PVP,PVP VENTURES LTD.,Active,,,
517562,Trigyn Technologies Ltd.,TRIGYN,TRIGYN TECHNOLOGIES LTD.,Active,,,
517569,KEI Industries Ltd.,KEI,KEI INDUSTRIES LTD.,Active,,,
518011,Keerthi Industries Ltd,KEERTHI,KEERTHI INDUSTRIES LTD.,Active,,,
518075,Suraj Products Ltd.,SURAJ,SURAJ PRODUCTS LTD.,Active,,,
518091,Anjani Portland Cement Ltd.,APCL,ANJANI PORTLAND CEMENT LTD.-$,Active,,,
519003,Modi Naturals Limited,MODINATUR,Modi Naturals Limited,Active,,,
519014,Prashant India Ltd,PRSNTIN,PRASHANT INDIA LTD.,Active,,,
519064,Khandelwal Extraction Ltd.,ZKHANDEN,KHANDELWAL EXTRACTION LTD.,Active,,,
519091,Tasty Bite Eatables Ltd.,TASTYBITE,TASTY BITE EATABLES LTD.,Active,,,
519097,Ritesh International Ltd,RITESHIN,RITESH INTERNATIONAL LTD.,Active,,,
519105,AVT Natural Products Ltd.,AVTNPL,AVT NATURAL PRODUCTS LTD.,Active,,,
519126,Hindustan Foods Ltd.,HNDFDS,HINDUSTAN FOODS LTD.,Active,,,
519136,Nahar Industrial Enterprises Ltd,NAHARINDUS,NAHAR INDUSTRIAL ENTERPRISES LTD.-$,Active,,,
519152,Vadilal Enterprises Ltd.,VADILENT,VADILAL ENTERPRISES LTD.,Active,,,
519156,Vadilal Industries Ltd.,VADILALIND,VADILAL INDUSTRIES LTD.-$,Active,,,
519174,Ashiana Agro Industries Ltd,ASHAI,ASHIANA AGRO INDUSTRIES LTD.,Active,,,
519183,ADF Foods Limited.,ADFFOODS,ADF FOODS LTD.-$,Active,,,
519191,Retro Green Revolution Limited,RGRL,Retro Green Revolution Ltd,Active,,,
519214,Williamson Financial Services ltd.,WILLIMFI,WILLIAMSON FINANCIAL SERVICES LTD.,Active,,,
519216,Ajanta Soya Limited,AJANTSOY,AJANTA SOYA LTD.,Active,,,
519224,William Magor & Company Limited,WILLAMAGOR,WILLIAMSON MAGOR & COMPANY LTD.,Active,,,
519230,KISAAN PARIVAR INDUSTRIES LIMITED,KISAAN,Kisaan Parivar Industries Ltd,Active,,,
519234,Superior Industrial Enterprises Limited,SIEL,Superior Industrial Enterprises Limited,Active,,,
519238,Saptarishi Agro Industries Ltd,SPTRSHI,SAPTARISHI AGRO INDUSTRIES LTD.,Active,,,
519260,SANWARIA CONSUMER LIMITED,SANWARIA,Sanwaria Consumer Ltd-$,Active,,,
519262,Prima Agro Ltd.,PRIMAGR,PRIMA AGRO LTD.,Active,,,
519285,Tarai Foods Ltd.,TARAI,TARAI FOODS LTD.,Active,,,
519287,Modern Dairies Ltd.,MODAIRY,MODERN DAIRIES LTD.,Active,,,
519295,Bambino Agro Industries Ltd,BAMBINO,BAMBINO AGRO INDUSTRIES LTD.,Active,,,
519299,Prime Industries Ltd.,PRIMIND,PRIME INDUSTRIES LTD.,Active,,,
519307,Vikas WSP Ltd.,VIKASWSP,VIKAS WSP LTD.,Active,,,
519331,VSF Projects Limited,VSFPROJ,VSF PROJECTS LTD.,Active,,,
519353,Bansisons Tea Industries Ltd.,BANSTEA,BANSISONS TEA INDUSTRIES LTD.,Active,,,
519359,Poona Dal And Oil Industries Ltd.,POONADAL,POONA DAL & OIL INDUSTRIES LTD.,Active,,,
519367,Transglobe Foods Ltd.,TRANSFD,TRANSGLOBE FOODS LTD.,Active,,,
519383,Anik Industries Limited,ANIKINDS,ANIK INDUSTRIES LTD.,Active,,,
519397,Sharat Industries Ltd.,SHINDL,SHARAT INDUSTRIES LTD.,Active,,,
519413,DATIWARE MARITIME INFRA LIMITED,DATIWARE,Datiware Maritime Infra Ltd,Active,,,
519415,KMG Milk Food Limited,KMGMILK,KMG MILK FOOD LTD.,Active,,,
519421,KSE Ltd.,KSE,KSE LTD.-$,Active,,,
519455,Narbada Gems and Jewellery Limited,NARBADA,NARBADA GEMS AND JEWELLERY LTD.,Active,,,
519457,Virat Crane Industries Ltd,VIRATCRA,VIRAT CRANE INDUSTRIES LTD.,Active,,,
519463,IB Infotech Enterprises Ltd,IBINFO,IB INFOTECH ENTERPRISES LTD.,Active,,,
519471,Ambar Protein Industries Limited,AMBARPIL,Ambar Protein Industries Ltd,Active,,,
519475,Chordia Food Products Ltd,CHORDIA,CHORDIA FOOD PRODUCTS LTD.,Active,,,
519477,CIAN Agro Industries & Infrastructure Limited,CIANAGRO,CIAN Agro Industries & Infrastructure Ltd,Active,,,
519479,Omega Ag-Seeds (Punjab) ltd.,OMEAG,OMEGA AG-SEEDS (PUNJAB) LTD.,Active,,,
519483,Tai Industries Ltd.,TAIIND,TAI INDUSTRIES LTD.-$,Active,,,
519494,N.K.Industries Ltd.,NKIND,N.K.INDUSTRIES LTD.,Active,,,
519500,BKV Industries Ltd.,BKV,BKV INDUSTRIES LTD.,Active,,,
519506,NCC Bluewater Products Ltd.,NCCBLUE,NCC BLUE WATER PRODUCTS LTD.,Active,,,
519528,Norben Tea & Exports Ltd,NORBTEAEXP,NORBEN TEA & EXPORTS LTD.,Active,,,
519532,Asian Tea & Exports Ltd.,ASIANTNE,ASIAN TEA & EXPORTS LTD.-$,Active,,,
519552,Heritage Foods Limited,HERITGFOOD,Heritage Foods Limited,Active,,,
519566,Simran Farms Ltd.,SIMRAN,SIMRAN FARMS LTD.,Active,,,
519574,Hindustan Agrigenetics Ltd.,HINDUST,HINDUSTAN AGRIGENETICS LTD.,Active,,,
519600,CCL Products (India) Ltd.,CCL,CCL PRODUCTS (INDIA) LTD.,Active,,,
519602,Kellton Tech Solutions Ltd.,KELLTONTEC,Kellton Tech Solutions Ltd.,Active,,,
519604,Suryo Foods & Industries Ltd.,SURFI,SURYO FOODS & INDUSTRIES LTD.,Active,,,
519606,Integrated Proteins Ltd.,INTEGFD,INTEGRATED PROTEINS LTD.,Active,,,
519612,Mahaan Foods Ltd.,MAHAANF,MAHAAN FOODS LTD.,Active,,,
520008,RICO Auto Industries Ltd.,RICOAUTO,RICO AUTO INDUSTRIES LTD.,Active,,,
520021,Omax Autos Ltd.,OMAXAUTO,OMAX AUTOS LTD.,Active,,,
520043,Munjal Showa Ltd.,MUNJALSHOW,MUNJAL SHOWA LTD.,Active,,,
520051,Jamna Auto Industries Ltd.,JAMNAAUTO,JAMNA AUTO INDUSTRIES LTD.,Active,,,
520056,TVS Holdings Limited,TVSHLTD,TVS Holdings Ltd,Active,,,
520057,JTEKT India Limited,JTEKTINDIA,Jtekt India Ltd,Active,,,
520059,Munjal Auto Industries Ltd.,MUNJALAU,MUNJAL AUTO INDUSTRIES LTD.,Active,,,
520066,Jay Bharat Maruti Ltd.,JAYBARMARU,JAY BHARAT MARUTI LTD.,Active,,,
520073,RACL Geartech Limited,RACLGEAR,RACL Geartech Ltd,Active,,,
520075,Samkrg Pistons and Rings Ltd.,SAMKRG,SAMKRG PISTONS & RINGS LTD.-$,Active,,,
520081,East Coast Steel Ltd,ECSTSTL,EAST COAST STEEL LTD.,Active,,,
520111,Ratnamani Metals & Tubes Ltd,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,Active,,,
520113,Vesuvius India Ltd.,VESUVIUS,VESUVIUS INDIA LTD.,Active,,,
520119,Automotive Stampings and Assemblies Ltd.,ASAL,AUTOMOTIVE STAMPINGS & ASSEMBLIES LTD.,Active,,,
520121,Arcee Indusrtries ltd.,ARCEEIN,ARCEE INDUSTRIES LTD.,Active,,,
520123,ABC India Ltd.,ABCINDQ,ABC INDIA LTD.-$,Active,,,
520127,Balurghat Technologies Ltd.,BALTE,BALURGHAT TECHNOLOGIES LTD.,Active,,,
520131,Coastal Roadways Ltd.,COARO,COASTAL ROADWAYS LTD.,Active,,,
520141,Sibar Auto Parts Ltd.,SIBARAUT,SIBAR AUTO PARTS LTD.,Active,,,
520151,Shreyas Shipping And Logistics Limited,SHREYAS,SHREYAS SHIPPING & LOGISTICS LTD.,Active,,,
520155,Starlog Enterprises Limited,STARLOG,Starlog Enterprises Ltd,Active,,,
521003,Shiva Suitings Ltd.,SHVSUIT,SHIVA SUITINGS LTD.,Active,,,
521005,TITAN INTECH LIMITED,TITANIN,Titan Intech Ltd,Active,,,
521014,Eurotex Industries & Exports Ltd.,EUROTEXIND,EUROTEX INDUSTRIES & EXPORTS LTD.,Active,,,
521016,Indo Count Industries Ltd,ICIL,INDO COUNT INDUSTRIES LTD.,Active,,,
521018,Maral Overseas Ltd.,MARALOVER,MARAL OVERSEAS LTD.,Active,,,
521034,Soma Textile & Industries Ltd,SOMATEX,SOMA TEXTILES & INDUSTRIES LTD.,Active,,,
521048,Advance Lifestyles Ltd.,ADVLIFE,ADVANCE LIFESTYLES LTD.,Active,,,
521054,Kakatiya Textiles Ltd.,KAKTEX,KAKATIYA TEXTILES LTD.,Active,,,
521062,Perfect-Octave Media Projects Ltd,OCTAVE,Perfect-Octave Media Projects Ltd,Active,,,
521064,Trident Ltd,TRIDENT,TRIDENT LTD.,Active,,,
521068,Hisar Spinning Mills Ltd,HISARSP,HISAR SPINNING MILLS LTD.,Active,,,
521070,Alok Industries Ltd.,ALOKINDS,ALOK INDUSTRIES LTD.,Active,,,
521080,Pasari Spinning Mills Ltd.,PASARI,PASARI SPINNING MILLS LTD.,Active,,,
521097,Amarjothi Spinning Mills Ltd,AMARJOTHI,AMARJOTHI SPINNING MILLS LTD.,Active,,,
521105,Olympia Industries Ltd.,OLYMPTX,OLYMPIA INDUSTRIES LTD.,Active,,,
521109,Nagreeka Exports Ltd.,NAGREEKEXP,NAGREEKA EXPORTS LTD.-$,Active,,,
521113,Suditi Industries Ltd.,SUDTIND-B,SUDITI INDUSTRIES LTD.,Active,,,
521131,Shree Bhavya Fabrics Limited,SBFL,Shree Bhavya Fabrics Ltd,Active,,,
521133,Gem Spinners India Ltd,GEMSPIN,GEM SPINNERS INDIA LTD.,Active,,,
521137,Eureka Industries Ltd.,EUREKAI,EUREKA INDUSTRIES LTD.,Active,,,
521141,Aditya Spinners Ltd.,ADITYASP,ADITYA SPINNERS LTD.,Active,,,
521149,Prime Urban Development India Ltd,PRIMEURB,PRIME URBAN DEVELOPMENT INDIA LTD.,Active,,,
521151,Dhanlaxmi Fabrics Ltd.,DHANFAB,DHANLAXMI FABRICS LTD.,Active,,,
521161,Sri Lakshmi Saraswathi Textiles (Ar,SLSTLQ,SRI LAKSHMI SARASWATHI TEXTILES (ARNI) LTD.-$,Active,,,
521163,Zodiac Clothing Co. Ltd.,ZODIACLOTH,ZODIAC CLOTHING CO.LTD.,Active,,,
521178,Sri Ramakrishna Mills (Coimbatore) Ltd.,SRMCL,SRI RAMAKRISHNA MILLS (COIMBATORE) LTD.-$,Active,,,
521180,Super Spinning Mills Ltd.,SUPERSPIN,SUPER SPINNING MILLS LTD.,Active,,,
521194,SIL Investments Ltd,SILINV,SIL INVESTMENTS LTD.,Active,,,
521200,Suryalakshmi Cotton Mills Ltd.,SURYALAXMI,SURYALAKSHMI COTTON MILLS LTD.,Active,,,
521206,Samtex Fashions Ltd.,SAMTEX,SAMTEX FASHIONS LTD.-$,Active,,,
521210,Cityman Limited,CITYMAN,CITYMAN LTD.,Active,,,
521216,Dhanalaxmi Roto Spinners Ltd.,DHANROTO,DHANALAXMI ROTO SPINNERS LTD.,Active,,,
521220,Damodar Industries Limited,DAMODARIND,DAMODAR INDUSTRIES LTD.-$,Active,,,
521222,Sanblue Corporation Limited,SANBLUE,SANBLUE CORPORATION LTD.,Active,,,
521226,Uniroyal Industries Ltd,UNIROYAL,UNIROYAL INDUSTRIES LTD.,Active,,,
521228,Tatia Global Vennture Limited,TATIAGLOB,TATIA GLOBAL VENNTURE LTD.,Active,,,
521232,Sunil Industries Ltd.,SUNILTX,SUNIL INDUSTRIES LTD.,Active,,,
521234,Sri Nachammai Cotton Mills Ltd.,SRINACHA,SRI NACHAMMAI COTTON MILLS LTD.-$,Active,,,
521238,BHARAT GLOBAL DEVELOPERS LIMITED,BGDL,Bharat Global Developers Ltd,Active,,,
